Date,Open,High,Low,Close,Volume
2022-03-10,388.44,392.01,386.53,391.15,6394788
2022-03-09,390.88,394.85,388.72,392.9,5812598
2022-03-08,385.76,392.74,381.64,382.7,9356075
2022-03-07,396.73,397.0,385.56,385.61,8411483
2022-03-04,396.93,398.4264,393.37,397.34,6322478
2022-03-03,405.02,405.54,398.88,400.58,8745268
2022-03-02,397.72,404.1,396.78,402.6,8185168
2022-03-01,400.01,401.92,392.79,395.34,9124412
2022-02-28,397.18,402.85,396.0,401.36,11855942
2022-02-25,394.95,402.52,393.3955,402.37,11665227
2022-02-24,377.76,394.17,377.5,393.77,21277220
2022-02-23,397.74,398.32,387.38,387.81,12154856
2022-02-22,397.05,400.37,391.505,394.92,10385026
2022-02-18,402.15,403.31,397.0,399.29,10570832
2022-02-17,407.49,407.98,401.23,401.86,7540991
2022-02-16,408.2,411.89,406.32,410.59,7743764
2022-02-15,408.18,410.29,407.46,410.1,6822294
2022-02-14,404.43,405.99,400.24,403.62,10167584
2022-02-11,413.15,415.2,403.57,404.94,10458586
2022-02-10,414.93,420.8,411.14,413.18,9260462
2022-02-09,418.55,420.87,418.345,420.57,6284459
2022-02-08,410.72,415.46,409.35,414.49,5565685
2022-02-07,413.23,414.62,409.9,411.16,5620912
2022-02-04,410.34,416.24,408.06,412.52,8210024
2022-02-03,414.59,416.43,409.79,410.59,7658271
2022-02-02,418.98,421.18,416.54,420.36,6726476
2022-02-01,414.34,417.04,410.9,416.39,8154891
2022-01-31,405.67,413.97,404.35,413.69,9200435
2022-01-28,397.82,406.33,393.3,406.26,12096807
2022-01-27,402.93,405.97,394.82,396.54,12455226
2022-01-26,405.66,408.1954,394.34,398.56,14377346
2022-01-25,398.17,404.26,392.7325,399.46,16836326
2022-01-24,397.26,404.88,386.84,404.37,22997836
2022-01-21,409.71,411.9265,402.66,402.69,16225928
2022-01-20,417.17,421.75,410.29,410.76,8907603
2022-01-19,421.17,422.535,415.07,415.33,8132697
2022-01-18,422.62,424.98,417.33,419.74,10656865
2022-01-14,423.945,427.5799,422.81,427.23,9960814
2022-01-13,434.09,434.72,426.09,427.1,7521275
2022-01-12,433.56,435.04,431.14,433.07,8270332
2022-01-11,427.68,431.95,424.78,431.78,7207946
2022-01-10,425.38,428.19,419.77,428.03,10481534
2022-01-07,430.21,431.36,427.2,428.59,6157536
2022-01-06,430.2,432.83,427.9,430.08,7971547
2022-01-05,438.78,439.41,430.525,430.66,7539607
2022-01-04,440.58,441.26,437.22,439.07,6262237
2022-01-03,437.93,439.27,435.64,439.25,6017303
2021-12-31,437.23,438.38,436.39,436.57,4931399
2021-12-30,439.39,440.36,437.32,437.77,3751831
2021-12-29,438.5,439.95,437.54,439.01,4596686
2021-12-28,439.28,440.19,437.655,438.48,4865844
2021-12-27,433.98,438.82,433.95,438.81,4986317
2021-12-23,430.91,434.0963,430.87,432.64,5032684
2021-12-22,425.45,430.09,425.32,429.99,4992213
2021-12-21,421.65,425.85,419.52,425.69,6916663
2021-12-20,419.39,420.22,416.3,419.8,9903413
2021-12-17,425.85,428.79,422.67,424.39,8883451
2021-12-16,434.56,434.8,427.35,428.84,7159519
2021-12-15,426.11,432.98,423.67,432.75,6871253
2021-12-14,425.8,428.24,423.2,426.09,6522926
2021-12-13,432.36,432.66,428.75,429.01,5923878
2021-12-10,431.44,432.96,428.95,432.85,6238301
2021-12-09,430.46,431.32,428.61,428.76,5035427
2021-12-08,430.95,432.14,429.24,431.7,4476542
2021-12-07,426.98,431.1,426.94,430.49,4731920
2021-12-06,419.41,423.66,417.0,421.82,7289493
2021-12-03,422.12,423.19,412.77,416.84,10228931
2021-12-02,414.42,422.06,414.03,420.56,10417672
2021-12-01,424.47,427.2212,413.97,414.24,8370491
2021-11-30,424.8,426.63,418.63,419.06,8657643
2021-11-29,426.71,428.98,424.55,427.24,6300761
2021-11-26,425.19,426.52,420.9,422.14,7702478
2021-11-24,428.56,431.75,427.71,431.53,4569588
2021-11-23,429.57,431.29,427.04,430.47,6801311
2021-11-22,432.93,435.41,429.72,429.91,4875928
2021-11-19,431.87,432.99,430.3798,431.05,4886525
2021-11-18,431.44,432.17,428.8,431.86,4736823
2021-11-17,431.24,431.39,429.84,430.37,3764856
2021-11-16,429.52,432.59,429.4721,431.41,3266998
2021-11-15,430.95,431.005,428.65,429.77,3122286
2021-11-12,427.66,430.17,426.73,429.57,3643591
2021-11-11,427.7,427.82,426.39,426.4,3634631
2021-11-10,428.09,429.73,424.81,426.26,6350658
2021-11-09,431.56,431.75,428.34,429.72,4652610
2021-11-08,431.88,432.34,430.5,431.23,3511610
2021-11-05,431.55,432.76,429.3,430.71,4942933
2021-11-04,427.85,429.37,427.54,429.25,4287284
2021-11-03,424.14,427.66,423.69,427.25,3562910
2021-11-02,423.15,424.96,423.01,424.69,2957781
2021-11-01,423.19,423.57,421.28,423.05,3824661
2021-10-29,419.15,422.515,418.87,422.16,4637741
2021-10-28,418.78,421.44,418.75,421.41,3643561
2021-10-27,419.66,420.29,417.28,417.33,2873514
2021-10-26,420.27,421.5294,418.86,419.15,3085261
2021-10-25,417.64,419.14,415.93,418.75,2511465
2021-10-22,416.58,418.0,414.7,416.59,3648855
2021-10-21,415.38,417.24,414.9449,417.01,2579450
2021-10-20,414.74,416.22,414.65,415.99,3208156
2021-10-19,412.74,414.38,412.14,414.38,2838262
2021-10-18,408.2,411.46,407.53,411.18,3402670
2021-10-15,408.92,410.26,408.275,409.93,3501619
2021-10-14,403.7,406.95,403.22,406.76,3788390
2021-10-13,399.64,400.88,396.75,400.04,6492363
2021-10-12,400.55,400.92,397.87,398.76,6201264
2021-10-11,401.91,404.74,399.56,399.56,3695672
2021-10-08,404.04,404.3881,401.94,402.49,3960919
2021-10-07,403.07,406.05,402.85,403.25,4409195
2021-10-06,394.65,400.02,393.06,399.81,6589951
2021-10-05,395.56,400.3526,394.79,398.04,5523244
2021-10-04,398.12,398.94,391.96,394.21,8820427
2021-10-01,396.2262,400.85,392.77,399.12,8482196
2021-09-30,400.85,401.52,394.34,394.4,9511155
2021-09-29,400.1,401.79,398.86,399.46,4724166
2021-09-28,405.55,405.87,399.33,400.14,8234309
2021-09-27,408.4208,409.57,407.59,408.3,3546600
2021-09-24,407.17,410.13,406.95,409.46,3417688
2021-09-23,405.71,410.32,405.47,408.78,4098043
2021-09-22,402.17,405.85,401.26,403.9,6004773
2021-09-21,402.66,403.9,399.44,400.04,6418124
2021-09-20,401.11,402.64,395.57,400.43,10942737
2021-09-17,410.35,410.78,406.77,407.08,5396095
2021-09-16,411.27,412.19,408.23,411.11,3351499
2021-09-15,408.79,412.2578,407.7,411.82,3891386
2021-09-14,412.02,412.18,407.49,408.41,3657667
2021-09-13,412.52,412.71,408.31,410.54,4738340
2021-09-10,414.69,415.1,409.415,409.58,4035509
2021-09-09,414.34,416.07,412.57,412.77,3887829
2021-09-08,414.53,415.26,412.6731,414.63,4012604
2021-09-07,416.27,416.29,414.42,415.03,3542491
2021-09-03,415.58,417.0593,415.16,416.57,3743999
2021-09-02,416.8,417.44,415.495,416.73,2836923
2021-09-01,416.05,416.59,415.16,415.49,3256370
2021-08-31,415.66,416.02,414.58,415.05,6062916
2021-08-30,414.66,416.56,414.39,415.76,2811785
2021-08-27,411.09,414.33,411.02,413.86,3882200
2021-08-26,412.41,412.66,410.2,410.22,4707561
2021-08-25,412.06,413.21,411.67,412.63,3261412
2021-08-24,411.9,412.36,411.35,411.87,3006487
2021-08-23,409.25,412.08,409.23,411.22,3259398
2021-08-20,404.68,407.92,404.26,407.61,3263571
2021-08-19,401.09,405.55,400.931,404.41,5505717
2021-08-18,407.22,408.75,403.54,403.84,4878277
2021-08-17,408.41,409.05,405.31,408.23,5186251
2021-08-16,408.71,411.01,407.15,410.94,3385158
2021-08-13,409.64,409.96,409.18,409.96,2223563
2021-08-12,407.82,409.33,406.97,409.15,2320453
2021-08-11,408.0,408.07,406.91,407.96,3554430
2021-08-10,406.91,407.67,406.23,406.98,2400730
2021-08-09,406.75,407.0492,405.69,406.47,1984384
2021-08-06,406.44,407.18,406.17,406.86,2486923
2021-08-05,404.7,406.19,404.38,406.16,3052826
2021-08-04,404.31,404.86,403.34,403.64,3880216
2021-08-03,403.08,405.66,400.92,405.58,4129628
2021-08-02,404.78,405.36,401.94,402.33,5814735
2021-07-30,402.59,404.53,402.4697,403.15,5204480
2021-07-29,404.36,406.13,404.35,405.13,2212865
2021-07-28,404.17,404.76,402.04,403.39,3763730
2021-07-27,404.45,404.45,400.8,403.61,3626075
2021-07-26,403.92,405.42,403.82,405.41,2374331
2021-07-23,402.17,404.75,401.58,404.38,3151949
2021-07-22,399.71,400.56,398.7,400.38,2575749
2021-07-21,397.48,399.62,397.27,399.53,2996601
2021-07-20,391.345,397.5,390.01,396.2,4043076
2021-07-19,391.78,392.26,387.93,390.68,12336206
2021-07-16,400.84,400.88,396.14,396.61,4516552
2021-07-15,399.74,400.38,397.805,399.72,4483895
2021-07-14,402.06,402.57,399.82,401.01,3332211
2021-07-13,401.08,402.5,400.18,400.46,4313092
2021-07-12,400.3,402.03,399.87,401.82,2929163
2021-07-09,397.63,400.65,397.42,400.37,3332168
2021-07-08,394.2,396.88,393.02,396.19,5817105
2021-07-07,398.67,399.66,396.68,399.37,4747830
2021-07-06,398.77,398.99,395.3,398.0,4331346
2021-07-02,396.85,399.05,396.525,398.75,4363111
2021-07-01,394.3,395.85,394.2062,395.74,3414515
2021-06-30,392.72,394.131,392.72,393.52,3795925
2021-06-29,393.35,393.94,392.66,393.16,2927626
2021-06-28,394.03,394.45,392.83,394.32,2418472
2021-06-25,392.9,393.92,392.54,393.5,2863066
2021-06-24,391.89,392.5185,391.67,392.05,2987820
2021-06-23,390.35,391.14,389.7,389.82,2404155
2021-06-22,388.24,391.09,387.47,390.24,2705442
2021-06-21,384.5,388.38,383.65,388.18,4389779
2021-06-18,384.79,385.38,382.52,382.82,5211110
2021-06-17,387.62,388.91,385.5,387.97,4065333
2021-06-16,390.4186,390.58,386.02,388.11,4100221
2021-06-15,391.15,391.2,389.4099,390.25,2405039
2021-06-14,390.21,391.07,389.0,391.07,2252205
2021-06-11,390.0,390.2,388.73,390.09,2241500
2021-06-10,388.86,390.3597,387.58,389.41,2611815
2021-06-09,389.08,389.13,387.41,387.62,2968089
2021-06-08,389.0,389.08,386.44,388.23,2386617
2021-06-07,388.52,388.69,387.25,388.17,2500620
2021-06-04,386.81,388.8,386.76,388.5,2628143
2021-06-03,384.17,386.11,382.7,385.01,3390955
2021-06-02,386.45,387.24,385.47,386.48,3209191
2021-06-01,388.5,388.62,385.38,385.83,4389042
2021-05-28,387.03,387.27,385.94,386.13,3371117
2021-05-27,386.2816,386.78,385.32,385.38,3015864
2021-05-26,385.09,385.75,384.07,385.21,2642705
2021-05-25,386.4,386.76,383.94,384.51,4031807
2021-05-24,383.69,386.4,383.44,385.32,2962453
2021-05-21,383.23,384.45,381.01,381.47,3567453
2021-05-20,378.57,382.99,378.45,381.76,4776714
2021-05-19,374.06,377.84,372.62,377.73,5086270
2021-05-18,382.25,382.47,378.54,378.73,3128310
2021-05-17,381.9,382.75,380.0,382.03,3781587
2021-05-14,379.81,383.79,379.81,382.95,5167919
2021-05-13,374.21,379.05,374.17,377.16,7188191
2021-05-12,378.04,379.27,372.13,372.73,7707441
2021-05-11,379.75,381.74,376.95,380.86,7081501
2021-05-10,388.41,388.66,384.09,384.23,5942697
2021-05-07,386.02,388.68,385.33,388.03,3516620
2021-05-06,382.26,385.37,380.27,385.28,4737289
2021-05-05,383.72,383.91,381.63,382.17,2319217
2021-05-04,382.52,382.96,378.45,382.1,5485646
2021-05-03,385.56,385.94,383.96,384.44,4180812
2021-04-30,383.91,384.76,382.73,383.57,5219206
2021-04-29,386.4,386.74,382.81,386.12,4209880
2021-04-28,384.1,385.1692,383.24,383.56,3960389
2021-04-27,384.2,384.38,382.72,383.74,3370642
2021-04-26,383.73,384.45,383.32,383.86,3125214
2021-04-23,379.57,384.455,379.46,383.03,3783209
2021-04-22,382.32,383.115,377.96,378.99,3965016
2021-04-21,378.28,382.67,378.14,382.5,3640080
2021-04-20,380.49,381.16,377.465,378.94,4106739
2021-04-19,382.62,383.09,380.37,381.74,3945743
2021-04-16,383.558,384.15,382.19,383.63,3252459
2021-04-15,380.33,382.54,380.28,382.29,3573828
2021-04-14,379.46,380.51,377.7,378.23,3691057
2021-04-13,378.37,380.12,377.92,379.45,2985533
2021-04-12,377.7,378.65,377.0799,378.42,2747529
2021-04-09,375.42,378.4,375.33,378.25,2627530
2021-04-08,374.97,375.56,374.06,375.55,3949423
2021-04-07,373.14,374.0797,372.72,373.73,2768895
2021-04-06,373.04,374.33,372.67,373.26,3583491
2021-04-05,370.89,374.07,370.81,373.47,3764095
2021-04-01,366.2,368.29,366.03,368.16,5131981
2021-03-31,363.39,365.82,363.39,364.3,7470344
2021-03-30,362.56,363.47,361.27,362.86,3696168
2021-03-29,362.57,364.68,361.1097,363.79,3143331
2021-03-26,359.37,364.37,358.75,364.01,3322643
2021-03-25,356.08,360.24,354.14,359.43,5487296
2021-03-24,360.71,362.27,357.42,357.42,4098983
2021-03-23,361.53,362.94,358.51,359.41,4954604
2021-03-22,359.79,363.5,359.76,362.07,3417647
2021-03-19,359.65,361.17,357.14,359.23,5382753
2021-03-18,362.73,364.76,359.28,359.87,5073991
2021-03-17,362.83,366.05,361.62,365.24,5011554
2021-03-16,365.12,365.78,363.25,364.05,3698397
2021-03-15,362.67,364.75,360.45,364.46,3162271
2021-03-12,360.5,362.45,359.666,362.36,4847336
2021-03-11,360.66,363.76,360.1605,361.85,3340718
2021-03-10,358.3,359.84,356.88,358.07,7231407
2021-03-09,354.75,358.46,354.23,355.87,6075087
2021-03-08,353.63,356.4,350.66,350.96,5663478
2021-03-05,349.77,353.73,342.59,352.69,8721265
2021-03-04,350.49,353.02,341.915,346.34,6604466
2021-03-03,354.7,355.64,350.56,350.66,6317636
2021-03-02,358.38,358.63,355.16,355.35,5462610
2021-03-01,354.55,359.39,354.5,358.12,3725252
2021-02-26,353.47,354.4678,347.71,349.59,7450604
2021-02-25,359.03,360.27,350.08,351.52,6981285
2021-02-24,355.15,360.58,354.2,360.16,3301220
2021-02-23,353.69,357.56,349.53,356.22,5251055
2021-02-22,355.84,358.19,355.56,355.77,3231900
2021-02-19,360.47,360.71,358.14,358.59,2487098
2021-02-18,358.24,359.93,356.49,359.25,3017068
2021-02-17,359.03,360.97,357.9222,360.79,3208028
2021-02-16,362.15,362.37,359.98,360.71,4408452
2021-02-12,358.45,361.19,358.36,361.05,2144471
2021-02-11,359.71,360.1,356.8376,359.22,2237200
2021-02-10,360.53,360.61,356.3,358.64,2388804
2021-02-09,358.22,359.33,357.77,358.78,1882162
2021-02-08,357.92,359.07,357.06,359.07,3371070
2021-02-05,356.9,357.1312,355.316,356.44,2091756
2021-02-04,352.12,355.04,351.92,355.02,1988342
2021-02-03,351.7,352.8,349.88,351.09,3392809
2021-02-02,349.05,352.34,349.0,350.74,2909313
2021-02-01,343.63,346.85,341.4,345.77,3334009
2021-01-29,345.31,346.22,338.57,340.18,5803647
2021-01-28,345.97,351.0707,345.58,347.13,3432188
2021-01-27,349.54,349.56,341.99,344.24,5010372
2021-01-26,354.23,354.645,352.6,352.8,2430244
2021-01-25,352.71,353.6814,347.97,353.33,3548997
2021-01-22,351.38,353.04,350.99,351.9,1812174
2021-01-21,353.46,353.835,352.302,353.16,2582562
2021-01-20,350.32,353.71,349.97,352.83,2920573
2021-01-19,347.8,348.587,346.36,348.1,3433790
2021-01-15,346.27,347.06,343.53,345.37,3622148
2021-01-14,349.85,350.3183,347.55,347.85,3497443
2021-01-13,348.11,350.06,347.32,349.03,3039926
2021-01-12,348.3,349.15,345.97,348.16,2291537
2021-01-11,347.36,349.82,347.202,348.13,2987858
2021-01-08,349.88,350.619,346.64,350.42,3758462
2021-01-07,345.74,349.2,345.54,348.46,3638857
2021-01-06,339.79,346.5,339.3,343.33,4804950
2021-01-05,338.4,342.39,338.39,341.26,3299716
2021-01-04,345.02,345.09,335.37,339.03,5402614
2020-12-31,341.82,344.37,341.23,343.69,3507320
2020-12-30,342.28,342.91,341.565,341.85,2009135
2020-12-29,343.63,343.77,340.87,341.39,2555542
2020-12-28,341.74,342.46,341.09,342.11,2761273
2020-12-24,338.37,339.18,337.77,339.16,1447667
2020-12-23,338.54,339.75,337.69,337.81,3682167
2020-12-22,338.47,338.55,336.47,337.54,2381325
2020-12-21,336.83,340.38,334.11,339.59,3918085
2020-12-18,342.39,342.5,338.7,340.64,6025650
2020-12-17,341.77,342.25,340.96,342.01,2626995
2020-12-16,339.83,341.04,338.96,340.16,2943154
2020-12-15,337.64,339.64,336.24,339.64,2762601
2020-12-14,338.76,339.79,334.89,335.01,2654634
2020-12-11,335.31,336.8,333.77,336.55,2387889
2020-12-10,335.74,337.9999,334.842,336.98,2738559
2020-12-09,340.79,340.9329,336.26,337.14,2545788
2020-12-08,337.89,340.7,337.85,340.16,1948194
2020-12-07,339.07,339.63,337.91,339.18,1943081
2020-12-04,337.5045,339.84,337.45,339.81,2907285
2020-12-03,336.91,338.3,335.88,336.91,2851086
2020-12-02,335.22,337.11,334.65,337.01,2270336
2020-12-01,335.92,337.8,335.32,336.3,3181534
2020-11-30,333.4,333.63,330.04,332.64,4175707
2020-11-27,334.285,334.61,333.18,334.14,984710
2020-11-25,333.67,333.67,332.15,333.19,2256860
2020-11-24,331.02,334.25,330.1,333.74,2597519
2020-11-23,328.28,329.6,326.06,328.42,2222635
2020-11-20,328.41,328.658,326.4,326.49,3517557
2020-11-19,326.76,329.09,325.41,328.69,2962161
2020-11-18,331.63,332.14,327.29,327.32,2647827
2020-11-17,330.73,332.5,329.25,331.34,3052136
2020-11-16,331.65,333.12,330.405,333.0,3018755
2020-11-13,326.45,329.73,325.89,329.01,1998446
2020-11-12,326.74,327.44,322.73,324.6,2539783
2020-11-11,327.42,328.5,326.17,327.63,2773482
2020-11-10,324.77,326.3,322.06,325.34,4120821
2020-11-09,334.36,335.2,325.28,325.76,8097281
2020-11-06,321.44,322.92,319.425,321.75,3640619
2020-11-05,320.94,323.55,320.52,321.79,3950281
2020-11-04,313.19,319.65,312.0,315.61,5750173
2020-11-03,306.57,310.74,306.09,308.66,3378343
2020-11-02,303.37,305.31,300.63,303.31,4080396
2020-10-30,301.56,302.86,296.37,299.82,5892432
2020-10-29,300.32,306.25,298.69,303.23,5365171
2020-10-28,305.13,305.74,299.615,300.07,5650454
2020-10-27,312.18,312.47,310.5583,310.77,2196107
2020-10-26,314.31,315.08,308.36,311.8,3335822
2020-10-23,317.84,317.84,315.24,317.65,1429454
2020-10-22,315.06,317.16,312.99,316.57,2362400
2020-10-21,315.41,317.5224,314.59,314.84,2607729
2020-10-20,315.48,318.67,314.7792,315.41,3066561
2020-10-19,320.3,320.89,313.33,314.17,2229583
2020-10-16,320.65,322.21,318.9,318.99,1669931
2020-10-15,315.71,319.7,315.2252,319.26,2487096
2020-10-14,322.22,323.3,318.93,319.64,1907791
2020-10-13,323.64,323.73,320.707,321.65,2229739
2020-10-12,321.14,325.222,320.66,323.72,2194283
2020-10-09,317.47,319.0999,316.85,318.58,2794077
2020-10-08,314.96,315.85,314.05,315.77,1731711
2020-10-07,310.6072,313.81,310.6,313.0,1707831
2020-10-06,312.25,314.32,307.1806,307.72,3389808
2020-10-05,308.69,312.29,308.69,312.08,2364454
2020-10-02,304.72,308.58,304.215,306.72,3125089
2020-10-01,310.16,311.11,307.76,309.6,3005650
2020-09-30,306.04,310.7499,305.85,307.65,4304504
2020-09-29,306.84,307.51,304.65,305.3,2307331
2020-09-28,307.42,309.02,306.43,308.36,2437913
2020-09-25,297.575,304.04,296.72,303.28,2683969
2020-09-24,296.31,301.46,295.04,298.5,3130664
2020-09-23,305.28,305.55,297.17,297.68,2755784
2020-09-22,303.11,305.24,300.67,304.74,2741533
2020-09-21,300.47,301.75,296.83,301.69,4536837
2020-09-18,309.44,309.48,302.55,305.0,3421015
2020-09-17,306.48,310.27,305.96,308.59,2848323
2020-09-16,313.81,315.18,311.04,311.31,2316222
2020-09-15,313.47,314.26,311.52,312.57,2570928
2020-09-14,310.08,312.75,309.61,310.97,3056093
2020-09-11,308.55,309.59,304.17,306.98,3690254
2020-09-10,314.05,314.71,305.82,306.75,3588984
2020-09-09,310.145,314.66,309.29,312.21,3339835
2020-09-08,309.35,310.59,305.85,306.17,4278260
2020-09-04,317.77,319.6,306.9,314.82,5133935
2020-09-03,327.01,327.51,314.81,317.36,6891967
2020-09-02,325.94,329.67,324.78,328.74,5273074
2020-09-01,321.81,324.1,320.94,324.02,3010783
2020-08-31,321.98,322.83,320.8,321.02,5067980
2020-08-28,321.14,322.28,319.95,322.15,3538745
2020-08-27,320.22,321.5031,318.4695,320.07,2295927
2020-08-26,316.75,319.63,316.25,319.43,2605983
2020-08-25,315.69,316.26,314.5,316.2,2890833
2020-08-24,314.355,315.17,313.37,315.1,2349556
2020-08-21,310.4802,312.1,310.17,311.93,2316223
2020-08-20,308.11,311.27,308.02,310.82,2409269
2020-08-19,311.55,312.28,309.31,309.84,2498298
2020-08-18,310.93,311.55,309.28,311.16,2415819
2020-08-17,310.44,310.87,310.09,310.51,2157570
2020-08-14,309.15,310.02,308.34,309.51,2098031
2020-08-13,309.3,310.78,308.56,309.51,4074194
2020-08-12,308.25,310.81,308.2,310.04,2953661
2020-08-11,309.52,310.1156,305.07,305.85,3571230
2020-08-10,307.88,308.5,305.92,308.34,2118154
2020-08-07,306.23,307.6,305.3216,307.36,3319618
2020-08-06,304.58,307.29,304.25,307.2,4088158
2020-08-05,304.61,305.4,304.31,305.15,2620744
2020-08-04,301.22,303.26,301.22,303.26,2129215
2020-08-03,301.65,302.8222,301.13,301.99,3769021
2020-07-31,299.45,300.1,295.24,300.1,4460643
2020-07-30,295.74,298.06,293.67,297.61,2951740
2020-07-29,296.0,299.26,295.9,298.7,2370847
2020-07-28,296.18,297.33,294.79,295.13,3135561
2020-07-27,295.48,297.12,294.74,296.97,2253331
2020-07-24,294.86,295.81,293.3,294.82,2850971
2020-07-23,299.93,300.62,295.38,296.74,3487108
2020-07-22,298.22,300.56,298.11,300.33,4121139
2020-07-21,299.86,300.35,297.66,298.63,3655554
2020-07-20,295.33,298.68,294.6,298.01,2537064
2020-07-17,295.72,296.35,293.75,295.55,2244917
2020-07-16,293.8,295.11,293.15,294.77,3729551
2020-07-15,296.19,296.75,293.35,295.63,6582265
2020-07-14,287.79,293.32,286.63,293.03,4024306
2020-07-13,294.1,296.45,288.61,289.16,3644507
2020-07-10,288.72,292.01,287.34,291.8,2711122
2020-07-09,291.02,291.3,285.41,288.9,3154633
2020-07-08,289.0,290.55,287.29,290.38,2427311
2020-07-07,289.67,291.68,287.89,288.24,3406646
2020-07-06,290.67,291.58,289.9,291.26,3559825
2020-07-02,288.76,290.05,286.18,286.81,3653217
2020-07-01,284.37,286.51,283.95,285.37,3702659
2020-06-30,279.29,284.95,279.15,283.43,5199133
2020-06-29,276.89,279.72,274.72,279.7,3464598
2020-06-26,282.72,282.92,276.52,277.11,4477820
2020-06-25,280.26,284.1,278.22,283.76,3891040
2020-06-24,286.08,286.7,278.97,280.79,4521951
2020-06-23,289.51,290.43,287.76,288.16,2497769
2020-06-22,284.35,287.19,283.26,286.86,2497735
2020-06-19,290.04,290.27,283.67,284.97,3477515
2020-06-18,284.97,287.12,284.55,286.66,2741870
2020-06-17,288.73,289.02,285.88,286.4,2648832
2020-06-16,290.05,290.2,282.83,287.72,5276413
2020-06-15,273.91,283.35,272.77,282.2,4411376
2020-06-12,283.35,284.15,274.5,279.65,6229840
2020-06-11,286.36,286.92,275.8,276.32,7719058
2020-06-10,295.53,296.39,292.59,293.22,5590473
2020-06-09,294.49,296.39,293.63,295.06,4680423
